user_id,items_count,steam_id,playtime_forever,playtime_2weeks
76561198063213074,7,76561198063213074,240,0
76561198063213741,1,76561198063213741,0,0
76561198063217860,29,76561198063217860,0,0
mmo7,18,76561198063219623,351,0
OhhYoungyy,32,76561198063219959,161,0
FF7Swag,19,76561198063220801,279,0
76561198063221517,2,76561198063221517,549,0
76561198063221683,0,76561198063221683,0,0
76561198063221834,17,76561198063221834,565,0
76561198063222621,7,76561198063222621,57,0
marksman115,1,76561198063222768,0,0
76561198063222806,5,76561198063222806,395,0
76561198063224545,18,76561198063224545,67,0
76561198063225964,0,76561198063225964,0,0
ItsJerryAndHarry,0,76561198063226269,0,0
76561198063229191,24,76561198063229191,849,0
76561198063229405,3,76561198063229405,5121,0
76561198063232138,1,76561198063232138,6202,0
76561198063234771,0,76561198063234771,0,0
132413244231,43,76561198063238114,428,0
Jkingy99,4,76561198063243418,37,0
76561198063249265,2,76561198063249265,0,0
nahfuckyoukaine,99,76561198063249821,8011,0
76561198063250233,4,76561198063250233,0,0
76561198063251011,29,76561198063251011,0,0
76561198063254072,2,76561198063254072,6011,0
76561198063254644,0,76561198063254644,0,0
76561198063255625,0,76561198063255625,0,0
76561198063255961,21,76561198063255961,546,0
Andrio_Celos,19,76561198063257355,123,0
bluerules,35,76561198063258772,91,0
76561198063259280,15,76561198063259280,79,0
thunes,0,76561198063259617,0,0
pussy_fucker,24,76561198063260841,6,0
76561198063262465,0,76561198063262465,0,0
Goatman11,75,76561198063263827,590,0
LoliconSamurai,31,76561198063264935,4,0
ScummyAhmed,53,76561198063266944,1616,0
76561198063270014,0,76561198063270014,0,0
76561198063270153,6,76561198063270153,60,0
76561198063270914,0,76561198063270914,0,0
76561198063272925,15,76561198063272925,62,0
76561198063273803,19,76561198063273803,1222,0
76561198063274587,18,76561198063274587,174,0
76561198063277141,22,76561198063277141,607,0
76561198063282629,0,76561198063282629,0,0
76561198063287154,59,76561198063287154,515,0
THEGREATLAD,73,76561198063288903,300,0
76561198063289205,53,76561198063289205,73,0
76561198063290398,40,76561198063290398,3280,0
76561198063290801,88,76561198063290801,802,0
76561198063295337,1,76561198063295337,284,0
76561198063296730,11,76561198063296730,288,0
meamo,19,76561198063298285,2191,0
76561198063299219,7,76561198063299219,0,0
76561198063300051,0,76561198063300051,0,0
76561198063305579,0,76561198063305579,0,0
76561198063305946,42,76561198063305946,2251,0
76561198063309067,0,76561198063309067,0,0
Shinkouryuu,696,76561198063309462,314,0
Coheartless,26,76561198063310131,0,0
76561198063312584,31,76561198063312584,45,0
76561198063314807,22,76561198063314807,1353,0
76561198063317426,4,76561198063317426,3003,0
76561198063317487,0,76561198063317487,0,0
76561198063319293,0,76561198063319293,0,0
badvirusupload,38,76561198063319822,6338,0
76561198063322806,0,76561198063322806,0,0
76561198063325260,17,76561198063325260,1573,0
76561198063326003,1,76561198063326003,3543,0
CrazyGlacierFan,22,76561198063326616,0,0
76561198063326620,21,76561198063326620,75,0
76561198063327628,0,76561198063327628,0,0
76561198063330419,25,76561198063330419,0,0
76561198063333579,3,76561198063333579,2801,0
76561198063337945,142,76561198063337945,156,0
godjc,18,76561198063341009,786,0
76561198063342154,18,76561198063342154,1335,0
76561198063342694,39,76561198063342694,9171,0
macki12345,0,76561198063346241,0,0
76561198063346995,4,76561198063346995,5,0
76561198063350010,15,76561198063350010,6461,0
76561198063354416,6,76561198063354416,0,0
76561198063354488,0,76561198063354488,0,0
76561198063356089,22,76561198063356089,0,0
DazzXman09,46,76561198063359300,1185,0
76561198063359858,0,76561198063359858,0,0
76561198063360587,12,76561198063360587,3262,0
bielzebu,127,76561198063360873,473,0
astev110,6,76561198063362906,162,0
acidrainpour1234,0,76561198063363080,0,0
76561198063363548,17,76561198063363548,3714,0
76561198063366368,0,76561198063366368,0,0
76561198063368108,0,76561198063368108,0,0
alifyandra,105,76561198063369692,204,0
76561198063370615,7,76561198063370615,0,0
knxd12345,0,76561198063372482,0,0
76561198063373191,0,76561198063373191,0,0
76561198063375439,6,76561198063375439,165,0
76561198063375771,39,76561198063375771,5804,0
76561198063378419,1,76561198063378419,83,0
76561198063379691,50,76561198063379691,234,0
76561198063380443,90,76561198063380443,105,0
76561198063381559,28,76561198063381559,6,0
76561198063381779,4,76561198063381779,147,0
76561198063382895,1,76561198063382895,161,0
maxxgame,86,76561198063383634,31282,0
G_O_A_T,9,76561198063387411,3983,0
76561198063391532,4,76561198063391532,1271,0
76561198063392500,53,76561198063392500,10193,0
76561198063396343,46,76561198063396343,1293,0
76561198063399108,36,76561198063399108,94,0
wwtt0107,90,76561198063401601,36,0
BizDongXO,65,76561198063402249,1109,0
76561198063404104,11,76561198063404104,0,0
ExpensiveKezza,47,76561198063407455,759,0
rugcer,108,76561198063407806,1410,0
76561198063407949,32,76561198063407949,707,0
steamarestones,33,76561198063408121,7,0
76561198063408460,0,76561198063408460,0,0
76561198063412889,57,76561198063412889,4119,0
cocacoala,19,76561198063412959,1207,0
76561198063413171,23,76561198063413171,154,0
hiker555,0,76561198063414235,0,0
76561198063416582,80,76561198063416582,461,0
76561198063416894,3,76561198063416894,0,0
76561198063417888,7,76561198063417888,14,0
76561198063418857,0,76561198063418857,0,0
76561198063422125,1,76561198063422125,0,0
76561198063423478,0,76561198063423478,0,0
76561198063424815,0,76561198063424815,0,0
76561198063426785,60,76561198063426785,0,0
76561198063427042,4,76561198063427042,0,0
putiss,31,76561198063427668,0,0
76561198063428250,17,76561198063428250,9,0
76561198063430463,3,76561198063430463,881,0
76561198063431052,32,76561198063431052,14,0
76561198063432187,0,76561198063432187,0,0
Aim42,0,76561198063432528,0,0
76561198063434254,0,76561198063434254,0,0
76561198063434835,0,76561198063434835,0,0
PMTonyAbbott,87,76561198063436582,28199,0
Graffics,128,76561198063436763,0,0
76561198063438807,0,76561198063438807,0,0
xjlethal,59,76561198063439606,1924,0
76561198063440405,15,76561198063440405,229,0
76561198063443945,2,76561198063443945,199,0
76561198063444658,2,76561198063444658,23,0
76561198063445471,3,76561198063445471,0,0
76561198063445697,4,76561198063445697,2,0
76561198063446773,0,76561198063446773,0,0
stvnnnnnnnnnnnnnn,0,76561198063447615,0,0
Kangaexe,162,76561198063448111,435,0
76561198063448644,13,76561198063448644,0,0
76561198063451111,12,76561198063451111,500,0
76561198063452599,1,76561198063452599,772,0
i3mamy,1,76561198063452619,0,0
76561198063452990,4,76561198063452990,691,0
76561198063453488,4,76561198063453488,1419,0
76561198063454003,4,76561198063454003,11883,0
76561198063455498,10,76561198063455498,1151,0
76561198063455875,4,76561198063455875,91,0
76561198063458714,9,76561198063458714,0,0
Badregase,37,76561198063460064,963,0
76561198063460818,4,76561198063460818,2,0
76561198063463322,4,76561198063463322,0,0
76561198063464192,0,76561198063464192,0,0
Jackass416,2,76561198063465359,183,0
Espanolito,182,76561198063466267,483,0
76561198063466890,73,76561198063466890,0,0
76561198063467068,22,76561198063467068,23,0
9JOssDeL,1,76561198063467271,0,0
76561198063468712,1,76561198063468712,0,0
76561198063472034,22,76561198063472034,345,0
76561198063473078,0,76561198063473078,0,0
dreamglide91,0,76561198063474390,0,0
76561198063475260,0,76561198063475260,0,0
76561198063476482,0,76561198063476482,0,0
76561198063476686,0,76561198063476686,0,0
Ladidar,58,76561198063476843,980,0
76561198063477742,1,76561198063477742,3918,0
76561198063477780,0,76561198063477780,0,0
76561198063477875,0,76561198063477875,0,0
76561198063477914,19,76561198063477914,13004,0
76561198063479803,2,76561198063479803,0,0
76561198063482271,193,76561198063482271,103,0
76561198063484319,5,76561198063484319,130,0
76561198063488070,72,76561198063488070,3310,0
76561198063489150,27,76561198063489150,800,0
shaunyslumz,0,76561198063489602,0,0
76561198063490878,60,76561198063490878,622,0
76561198063495306,192,76561198063495306,1445,0
76561198063495634,8,76561198063495634,8808,0
76561198063497777,25,76561198063497777,873,0
76561198063498231,36,76561198063498231,651,0
76561198063499396,1,76561198063499396,0,0
76561198063503553,27,76561198063503553,417,0
76561198063504256,0,76561198063504256,0,0
76561198063506004,6,76561198063506004,0,0
76561198063507330,0,76561198063507330,0,0
76561198063507445,4,76561198063507445,6359,0
jakeofjakeness,26,76561198063512090,1046,0
76561198063512270,57,76561198063512270,4309,0
76561198063515192,0,76561198063515192,0,0
76561198063515850,0,76561198063515850,0,0
hisuiiii,17,76561198063517988,109,0
76561198063518293,6,76561198063518293,70,0
76561198063521340,18,76561198063521340,5330,0
76561198063522861,37,76561198063522861,1724,0
76561198063523699,0,76561198063523699,0,0
xScrivz,81,76561198063524950,415,0
j979799uu9u9,62,76561198063525081,1847,0
76561198063527103,17,76561198063527103,156,0
s3rgio007,12,76561198063527157,1,0
76561198063527700,66,76561198063527700,392,0
LolFaggotYouLooked,57,76561198063529024,12397,49
76561198063530868,13,76561198063530868,45,0
76561198063530880,22,76561198063530880,38,0
lachy101,36,76561198063531811,4912,0
antehspamdoggeh,22,76561198063532643,1077,0
76561198063534842,0,76561198063534842,0,0
simplypodly,79,76561198063536110,40726,0
JoeBitches420,0,76561198063536722,0,0
76561198063539338,11,76561198063539338,115,0
Memescometrue,113,76561198063539869,98,0
76561198063541750,65,76561198063541750,5365,0
76561198063542592,0,76561198063542592,0,0
76561198063544109,0,76561198063544109,0,0
icecreamcony,0,76561198063544516,0,0
76561198063546568,0,76561198063546568,0,0
76561198063553623,0,76561198063553623,0,0
76561198063553823,0,76561198063553823,0,0
76561198063554754,34,76561198063554754,599,0
Delicious_Muchentuchen,0,76561198063558534,0,0
76561198063559877,15,76561198063559877,398,0
76561198063560261,0,76561198063560261,0,0
76561198063564188,14,76561198063564188,0,0
76561198063565073,1,76561198063565073,0,0
LeftWright,7,76561198063565530,0,0
76561198063565567,32,76561198063565567,586,0
76561198063566924,75,76561198063566924,448,0
76561198063567721,5,76561198063567721,339,0
UbisoftIsBadOnPC,51,76561198063568062,1144,21
sciberia,55,76561198063568789,3052,0
76561198063571671,13,76561198063571671,285,0
76561198063572252,93,76561198063572252,2488,0
76561198063572766,1,76561198063572766,0,0
76561198063573218,0,76561198063573218,0,0
76561198063574050,0,76561198063574050,0,0
76561198063574712,1,76561198063574712,10,0
jack-me-hoff,6,76561198063575053,16,0
76561198063577005,7,76561198063577005,2707,0
martincalcetin,10,76561198063581234,10,0
ILOVECHICKEN,14,76561198063582427,8541,0
76561198063586956,23,76561198063586956,3884,0
76561198063588229,0,76561198063588229,0,0
daytona200,119,76561198063588309,1560,0
76561198063588999,18,76561198063588999,10,0
meepmeeko,17,76561198063591717,1482,0
76561198063592727,14,76561198063592727,115,0
zyzzchris,6,76561198063592898,356,0
Ripjaw_11,0,76561198063593318,0,0
76561198063595072,42,76561198063595072,2905,0
76561198063595886,14,76561198063595886,4459,0
76561198063597127,10,76561198063597127,250,0
76561198063598859,0,76561198063598859,0,0
yemumluvr911,44,76561198063600337,10360,0
76561198063603008,44,76561198063603008,47150,0
silverflamegames,46,76561198063604871,0,0
mickdberry,66,76561198063606127,50,0
76561198063607999,483,76561198063607999,0,0
76561198063612181,1,76561198063612181,19,0
76561198063614106,5,76561198063614106,3283,0
2ptwisted,18,76561198063615654,498,0
76561198063619526,1,76561198063619526,0,0
76561198063620120,0,76561198063620120,0,0
76561198063622701,20,76561198063622701,1948,0
76561198063624829,41,76561198063624829,15739,0
alumalumation,130,76561198063625713,834,0
Cyrogenics,41,76561198063626830,196,0
76561198063628532,7,76561198063628532,353,0
76561198063629000,2,76561198063629000,946,0
76561198063629012,46,76561198063629012,1083,0
76561198063629033,30,76561198063629033,29,0
76561198063633856,0,76561198063633856,0,0
76561198063636277,73,76561198063636277,1347,0
76561198063637437,52,76561198063637437,0,0
notyoulol,85,76561198063637965,950,0
76561198063638361,61,76561198063638361,4534,0
76561198063638507,0,76561198063638507,0,0
76561198063640742,38,76561198063640742,979,0
76561198063642749,19,76561198063642749,4641,0
76561198063644981,34,76561198063644981,718,0
76561198063651707,0,76561198063651707,0,0
76561198063652380,5,76561198063652380,461,0
76561198063658398,1,76561198063658398,37,0
76561198063658506,0,76561198063658506,0,0
76561198063660076,4,76561198063660076,1,0
76561198063666281,1,76561198063666281,124,0
76561198063668719,42,76561198063668719,501,0
76561198063671188,2,76561198063671188,983,0
76561198063673351,3,76561198063673351,5649,0
76561198063673549,80,76561198063673549,887,0
ODBastard,282,76561198063675061,1421,0
manfrid183,66,76561198063675133,2171,0
whenyouhitthememetoohard,40,76561198063675907,45851,0
76561198063677469,3,76561198063677469,950,0
76561198063679051,54,76561198063679051,1949,0
76561198063681152,1,76561198063681152,0,0
loloooooololol,30,76561198063685262,17,0
76561198063686762,16,76561198063686762,2234,0
76561198063689582,35,76561198063689582,609,0
RainbowNinjaMan,14,76561198063690508,68,0
76561198063692411,4,76561198063692411,56443,0
76561198063695102,14,76561198063695102,382,0
76561198063697156,21,76561198063697156,48,0
76561198063698100,77,76561198063698100,1250,0
76561198063698956,0,76561198063698956,0,0
76561198063700942,30,76561198063700942,276,0
76561198063722876,0,76561198063722876,0,0
76561198063743948,19,76561198063743948,3539,0
76561198063751988,6,76561198063751988,0,0
76561198063758965,0,76561198063758965,0,0
76561198063761947,0,76561198063761947,0,0
kota40,0,76561198063762227,0,0
76561198063762519,9,76561198063762519,0,0
76561198063762775,2,76561198063762775,48,0
76561198063764559,14,76561198063764559,6510,0
munkstah,77,76561198063765871,221,0
76561198063766329,48,76561198063766329,0,0
76561198063766977,17,76561198063766977,0,0
jonesy___95,196,76561198063768119,77,0
76561198063770387,78,76561198063770387,69,0
76561198063772617,0,76561198063772617,0,0
76561198063772653,1,76561198063772653,39,0
76561198063773577,42,76561198063773577,2804,0
irvanrahadiani,10,76561198063781405,0,0
76561198063792334,48,76561198063792334,1,0
Hawkkight,445,76561198063792398,732,0
rektlel,30,76561198063792640,2337,0
76561198063794515,31,76561198063794515,635,0
76561198063800550,1,76561198063800550,0,0
76561198063801812,4,76561198063801812,100,0
76561198063803849,17,76561198063803849,0,0
76561198063805518,5,76561198063805518,691,0
Minecob123,0,76561198063805658,0,0
redalol123,27,76561198063808930,130,0
76561198063809322,0,76561198063809322,0,0
Davecho,3,76561198063810815,1859,0
76561198063812641,12,76561198063812641,0,0
095843067,239,76561198063814015,1089,0
76561198063815951,12,76561198063815951,2844,0
LANE321,38,76561198063816037,240,0
76561198063816365,9,76561198063816365,2,0
76561198063817275,203,76561198063817275,0,0
ItsWookii,33,76561198063817619,20144,0
76561198063818161,31,76561198063818161,324,0
76561198063818289,0,76561198063818289,0,0
76561198063818919,27,76561198063818919,0,0
Joshugawa,5,76561198063818969,14003,0
subhumn,8,76561198063823041,0,0
76561198063827897,31,76561198063827897,1304,0
76561198063829577,57,76561198063829577,0,0
76561198063835622,0,76561198063835622,0,0
jelouimmalxd,6,76561198063836484,23967,0
76561198063837538,13,76561198063837538,55123,0
76561198063841266,20,76561198063841266,296,0
BlackChimeras,52,76561198063843510,18059,0
76561198063847316,103,76561198063847316,1116,0
76561198063848540,0,76561198063848540,0,0
76561198063848970,91,76561198063848970,23136,0
76561198063851048,30,76561198063851048,543,0
gobbys,13,76561198063851338,137,0
76561198063852054,48,76561198063852054,751,0
76561198063852316,42,76561198063852316,9203,0
76561198063852474,0,76561198063852474,0,0
76561198063852709,3,76561198063852709,45,0
76561198063852912,0,76561198063852912,0,0
76561198063853314,10,76561198063853314,0,0
76561198063855000,0,76561198063855000,0,0
ElLokit,16,76561198063855001,3249,0
76561198063855800,18,76561198063855800,86,0
76561198063855805,47,76561198063855805,1,0
cruelbananas,86,76561198063856118,42996,0
76561198063856195,92,76561198063856195,8421,0
76561198063856833,3,76561198063856833,0,0
76561198063857587,0,76561198063857587,0,0
freddy-dude,96,76561198063858035,5810,0
Keskinjr,59,76561198063858480,6132,0
76561198063860563,0,76561198063860563,0,0
76561198063860591,2,76561198063860591,0,0
76561198063860733,0,76561198063860733,0,0
76561198063862347,9,76561198063862347,11622,0
Minority01,57,76561198063862453,358,0
FAMASxASSASSIN,0,76561198063863515,0,0
76561198063864401,0,76561198063864401,0,0
litfor99,12,76561198063866681,14,0
moffdog,59,76561198063866825,105,0
MLGProBro,64,76561198063868511,4479,0
76561198063869041,12,76561198063869041,0,0
76561198063870463,4,76561198063870463,1769,0
76561198063870475,4,76561198063870475,2862,0
76561198063870581,2,76561198063870581,6,0
76561198063871255,0,76561198063871255,0,0
76561198063873829,0,76561198063873829,0,0
lavadrewl,33,76561198063874303,1538,0
khp2556,12,76561198063875303,1613,0
76561198063885067,0,76561198063885067,0,0
76561198063889164,2,76561198063889164,750,0
76561198063894782,0,76561198063894782,0,0
pringie,72,76561198063894898,168,0
76561198063895035,50,76561198063895035,3381,0
76561198063895046,0,76561198063895046,0,0
76561198063896738,0,76561198063896738,0,0
master_ezio_iv,65,76561198063897712,5911,0
wassupdardy,17,76561198063897724,2827,0
76561198063898392,29,76561198063898392,62,0
76561198063899199,16,76561198063899199,24871,0
76561198063899231,75,76561198063899231,428,0
76561198063900576,17,76561198063900576,0,0
76561198063900580,0,76561198063900580,0,0
76561198063901299,0,76561198063901299,0,0
76561198063903938,1,76561198063903938,55,0
76561198063904251,20,76561198063904251,700,0
76561198063904818,18,76561198063904818,398,0
VGHSBRIAND,49,76561198063905076,8160,0
mysterysideman,0,76561198063905486,0,0
76561198063908732,12,76561198063908732,712,0
ahappybear,29,76561198063911158,496,0
76561198063911255,25,76561198063911255,4499,0
76561198063911992,19,76561198063911992,351,0
76561198063912174,30,76561198063912174,2954,0
tujtfrthdrgr,25,76561198063912838,18668,0
yungfighter,8,76561198063913155,334,0
76561198063913734,0,76561198063913734,0,0
76561198063914589,4,76561198063914589,50,0
76561198063914919,0,76561198063914919,0,0
76561198063916616,0,76561198063916616,0,0
76561198063917071,30,76561198063917071,1171,0
76561198063920059,1,76561198063920059,1202,0
76561198063920172,12,76561198063920172,2747,0
76561198063920333,64,76561198063920333,0,0
76561198063921807,15,76561198063921807,3326,0
76561198063921937,16,76561198063921937,3449,0
BillSikes,22,76561198063923450,1769,0
76561198063924237,22,76561198063924237,3545,0
jakeparkourforlife,89,76561198063924433,99,0
76561198063927220,0,76561198063927220,0,0
76561198063929141,30,76561198063929141,2162,0
76561198063932065,47,76561198063932065,1871,0
76561198063933419,99,76561198063933419,5583,0
76561198063933670,31,76561198063933670,0,0
76561198063936797,1,76561198063936797,0,0
zynxgameth,50,76561198063937331,1754,0
76561198063940345,0,76561198063940345,0,0
76561198063942416,3,76561198063942416,118,0
milknuggets,18,76561198063944668,123,0
rockyali,5,76561198063947658,22917,0
76561198063952161,2,76561198063952161,0,0
76561198063954248,2,76561198063954248,219,0
76561198063955090,8,76561198063955090,1167,0
76561198063955656,1,76561198063955656,0,0
acetowninbound,0,76561198063962050,0,0
76561198063962180,20,76561198063962180,517,24
NoozNZ,31,76561198063962422,101,0
76561198063962590,0,76561198063962590,0,0
76561198063964506,3,76561198063964506,1384,0
p00iestuie,14,76561198063965750,0,0
76561198063966018,22,76561198063966018,10509,0
76561198063967214,0,76561198063967214,0,0
76561198063967352,0,76561198063967352,0,0
grillsrkawaii,32,76561198063968170,136,0
76561198063971830,58,76561198063971830,96,0
CHEEKS96,85,76561198063974255,703,0
76561198063975948,1,76561198063975948,0,0
vegi10101010,25,76561198063977140,0,0
76561198063978327,103,76561198063978327,43,0
76561198063979030,2,76561198063979030,150,0
FR7FIM,0,76561198063979654,0,0
76561198063980431,12,76561198063980431,1110,0
76561198063982895,5,76561198063982895,314,0
r1nol3l,24,76561198063986087,204,0
76561198063987542,3,76561198063987542,937,0
76561198063991199,9,76561198063991199,1137,0
76561198063992467,1,76561198063992467,0,0
76561198063992961,5,76561198063992961,0,0
XuMeneghel,55,76561198063994580,2805,0
76561198064007233,12,76561198064007233,5145,0
76561198064011176,17,76561198064011176,11250,0
76561198064011666,1,76561198064011666,0,0
76561198064012398,1,76561198064012398,2046,0
76561198064012546,34,76561198064012546,0,0
76561198064013940,12,76561198064013940,0,0
76561198064015098,198,76561198064015098,6897,0
76561198064015550,2,76561198064015550,0,0
76561198064015790,0,76561198064015790,0,0
76561198064017302,47,76561198064017302,2387,0
76561198064019196,1,76561198064019196,526,0
76561198064021162,8,76561198064021162,9471,0
76561198064023906,0,76561198064023906,0,0
76561198064025853,40,76561198064025853,219,0
HippoPanda,66,76561198064025982,1278,0
76561198064028557,36,76561198064028557,816,0
76561198064028876,71,76561198064028876,3430,0
yamabysshe,0,76561198064029155,0,0
76561198064029305,0,76561198064029305,0,0
76561198064029407,65,76561198064029407,37,0
76561198064031799,53,76561198064031799,35664,0
76561198064031996,2,76561198064031996,28,0
76561198064036549,5,76561198064036549,1598,0
76561198064041113,5,76561198064041113,1197,0
76561198064055276,0,76561198064055276,0,0
LAHAoz,5,76561198064056024,352,0
76561198064057270,60,76561198064057270,8879,0
76561198064058188,89,76561198064058188,216,0
guromano,7,76561198064058954,15,0
76561198064059710,0,76561198064059710,0,0
ShaunoBambino,0,76561198064061170,0,0
76561198064064207,190,76561198064064207,0,0
76561198064064660,40,76561198064064660,612,0
76561198064065768,0,76561198064065768,0,0
76561198064065810,51,76561198064065810,8681,0
ahstar7,43,76561198064068700,1282,10
76561198064069767,2,76561198064069767,0,0
Fumblee,43,76561198064070278,48,0
76561198064070997,2,76561198064070997,0,0
76561198064071360,0,76561198064071360,0,0
76561198064071441,4,76561198064071441,610,0
thatharlequin,121,76561198064071728,4748,0
fackofff,48,76561198064072007,29,0
76561198064072174,6,76561198064072174,145,0
76561198064072755,5,76561198064072755,76,0
76561198064075035,0,76561198064075035,0,0
76561198064076800,0,76561198064076800,0,0
76561198064077393,81,76561198064077393,779,0
76561198064078033,0,76561198064078033,0,0
rishd,31,76561198064078955,0,0
stanleychen,63,76561198064081505,141,0
coolbeans181,4,76561198064104393,84,0
pwnqueen,1,76561198064107008,0,0
76561198064109176,12,76561198064109176,302,0
simkm0824,40,76561198064112985,22307,0
76561198064114091,5,76561198064114091,16,0
astraphos,7,76561198064114515,293,0
imprimmee,10,76561198064114858,0,0
76561198064116781,0,76561198064116781,0,0
ApexAustralia,86,76561198064117191,4592,0
76561198064118233,0,76561198064118233,0,0
76561198064118538,3,76561198064118538,2802,0
76561198064118853,10,76561198064118853,759,0
76561198064121945,0,76561198064121945,0,0
76561198064123385,18,76561198064123385,95,0
76561198064124587,81,76561198064124587,3345,0
76561198064131504,12,76561198064131504,1233,0
76561198064135947,0,76561198064135947,0,0
76561198064139989,0,76561198064139989,0,0
76561198064142104,3,76561198064142104,391,0
76561198064142736,21,76561198064142736,956,0
andrewzhu58,4,76561198064142820,58,0
76561198064146286,0,76561198064146286,0,0
76561198064148230,0,76561198064148230,0,0
76561198064151396,81,76561198064151396,10211,0
endmau5,57,76561198064152454,282,0
76561198064152834,14,76561198064152834,12380,0
76561198064155974,0,76561198064155974,0,0
76561198064157353,0,76561198064157353,0,0
76561198064157494,1,76561198064157494,11419,0
76561198064158192,0,76561198064158192,0,0
76561198064158985,2,76561198064158985,13,0
76561198064159013,43,76561198064159013,32,0
76561198064161289,11,76561198064161289,40088,0
jakemorph,125,76561198064161333,10,0
76561198064161386,0,76561198064161386,0,0
76561198064162548,2,76561198064162548,0,0
76561198064162695,0,76561198064162695,0,0
76561198064163159,0,76561198064163159,0,0
enVusGaming,203,76561198064166129,58408,0
lenark,0,76561198064166386,0,0
76561198064167171,39,76561198064167171,900,0
_CapSLocK,0,76561198064167676,0,0
76561198064168583,6,76561198064168583,2587,0
coloneloj,38,76561198064173437,25,0
76561198064173853,4,76561198064173853,3,0
76561198064178371,0,76561198064178371,0,0
76561198064178886,21,76561198064178886,0,0
76561198064183710,0,76561198064183710,0,0
thesiminerd,122,76561198064189986,0,0
76561198064190584,101,76561198064190584,159,0
GunjiRu,0,76561198064191983,0,0
76561198064192098,179,76561198064192098,4,0
callumhubbard,0,76561198064195098,0,0
76561198064195598,0,76561198064195598,0,0
76561198064197152,9,76561198064197152,386,0
76561198064197542,0,76561198064197542,0,0
76561198064199011,47,76561198064199011,0,0
76561198064199404,17,76561198064199404,1153,0
pacrft,7,76561198064199683,198,0
76561198064199830,9,76561198064199830,6213,0
76561198064201370,12,76561198064201370,3076,0
76561198064201919,7,76561198064201919,97,0
76561198064201971,27,76561198064201971,1094,0
76561198064202035,75,76561198064202035,412,0
Commontor05,0,76561198064202888,0,0
PatheticGamers,147,76561198064203718,68,0
76561198064203876,1,76561198064203876,211,0
76561198064204554,0,76561198064204554,0,0
Sekekai,62,76561198064204725,3,0
76561198064205088,0,76561198064205088,0,0
76561198064205688,4,76561198064205688,0,0
76561198064206521,0,76561198064206521,0,0
76561198064206601,5,76561198064206601,38430,0
76561198064207533,24,76561198064207533,4633,0
DomoDel,133,76561198064209815,144,0
76561198064210517,89,76561198064210517,0,0
76561198064213407,5,76561198064213407,218,0
76561198064214101,4,76561198064214101,1121,0
76561198064215099,6,76561198064215099,3630,0
guns4pies,90,76561198064216623,834,0
76561198064217097,1,76561198064217097,0,0
76561198064218617,0,76561198064218617,0,0
TeabagxD,17,76561198064219815,28428,30
jekab,41,76561198064221995,7229,0
76561198064223823,52,76561198064223823,1,0
76561198064225300,188,76561198064225300,603,0
76561198064227053,0,76561198064227053,0,0
76561198064227787,7,76561198064227787,271,0
Neck_1,77,76561198064229867,1051,0
wheezimus,198,76561198064230367,120,0
76561198064235544,103,76561198064235544,0,0
76561198064238629,18,76561198064238629,277,0
1GN33L,20,76561198064242578,90,0
76561198064243876,44,76561198064243876,1252,0
76561198064244826,4,76561198064244826,72,0
76561198064245009,5,76561198064245009,5886,0
graddymort,86,76561198064247698,258,0
76561198064250105,0,76561198064250105,0,0
76561198064250924,0,76561198064250924,0,0
76561198064251601,0,76561198064251601,0,0
76561198064252114,20,76561198064252114,10658,0
originalkelpie,80,76561198064253144,43,0
76561198064254305,1,76561198064254305,454,0
76561198064254726,0,76561198064254726,0,0
76561198064258020,6,76561198064258020,6371,0
76561198064261294,143,76561198064261294,632,0
BerriRoyale,0,76561198064261765,0,0
76561198064261842,8,76561198064261842,217,0
76561198064263168,38,76561198064263168,1207,0
76561198064263559,27,76561198064263559,3530,0
76561198064266109,1,76561198064266109,80,0
76561198064268489,0,76561198064268489,0,0
76561198064269137,0,76561198064269137,0,0
76561198064269481,4,76561198064269481,1098,0
caylum,0,76561198064272284,0,0
76561198064274007,0,76561198064274007,0,0
76561198064274465,13,76561198064274465,205,0
76561198064275155,5,76561198064275155,781,0
76561198064275851,2,76561198064275851,434,0
DerpyFaceTime,65,76561198064277299,33105,0
76561198064277979,11,76561198064277979,3697,0
76561198064278111,2,76561198064278111,0,0
76561198064278995,2,76561198064278995,232,0
76561198064279595,0,76561198064279595,0,0
76561198064280492,0,76561198064280492,0,0
76561198064287287,2,76561198064287287,0,0
basejumper99,0,76561198064289831,0,0
76561198064296392,36,76561198064296392,41,0
76561198064297758,0,76561198064297758,0,0
76561198064300376,0,76561198064300376,0,0
Unit-T16,106,76561198064302038,7138,0
76561198064304050,18,76561198064304050,1256,0
Dujidahn,80,76561198064304522,0,0
76561198064304652,0,76561198064304652,0,0
76561198064307010,3,76561198064307010,2371,0
76561198064309762,16,76561198064309762,9,0
76561198064310442,2,76561198064310442,256,0
devilsden3,11,76561198064312334,124,0
76561198064315026,5,76561198064315026,23,0
SladeWillsonDeathstroke,245,76561198064315518,504,0
drunkBrain,11,76561198064318424,167,0
76561198064319240,0,76561198064319240,0,0
cristian1st1,0,76561198064320025,0,0
76561198064320112,0,76561198064320112,0,0
76561198064320520,1,76561198064320520,0,0
Mollett95,35,76561198064321049,17,0
76561198064323242,5,76561198064323242,0,0
76561198064327120,3,76561198064327120,427,0
76561198064329211,11,76561198064329211,47,0
AwesomeScott,2,76561198064330072,3074,0
76561198064331881,2,76561198064331881,873,0
